Customer_ID,Birth_Year,Education_Level,Marital_Status,Annual_Income,Kids_Home,Teens_Home,Customer_Since,Last_Purchase_Recency,Spent_Wine,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Deals_Purchased,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Campaign1_Accepted,Campaign2_Accepted,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Filed_Complaint,Contact_Cost,Revenue_Contribution,Campaign_Response,Country,City,Region_Code,Mobile_App_User,Email_Subscriber,Device_Type,Referred_By_Friend,Social_Media_User,Membership_Tier,Total_Amount_Spent,Customer_Age,Family_Size,Senior_Citizen
1665,1993,Master,Divorced,60782.95,2,0,26-03-2012,3,855,28,190,43,96,188,9,8,9,5,9,1,1,0,0,1,0,3,11,0,USA,Mumbai,575,1,1,Mobile,0,1,Silver,1400,32,2,0
1666,1967,Graduation,Married,29968.02,0,0,11-11-2014,82,410,84,5,213,69,341,2,6,4,2,10,1,0,1,1,1,1,3,11,0,UK,New York,978,0,1,Desktop,1,1,Basic,1122,58,1,0
1667,1988,Basic,Married,68891.03,1,0,24-03-2013,28,212,52,318,196,187,270,1,0,2,2,12,0,1,1,1,0,1,3,11,0,India,Berlin,789,1,1,Desktop,0,1,Basic,1235,37,2,0
1668,1989,Graduation,Together,60860.03,2,0,17-05-2015,57,548,61,496,149,84,316,0,7,6,5,16,0,1,0,0,1,0,3,11,1,Germany,São Paulo,780,1,0,Mobile,1,0,Gold,1654,36,3,0
1669,1969,Basic,Married,48242.16,2,1,26-03-2013,57,500,57,414,166,120,395,6,9,2,1,9,0,0,1,1,0,1,3,11,1,Germany,London,178,0,0,Mobile,0,1,Platinum,1652,56,4,0
1670,1977,PhD,Divorced,19624.46,1,2,23-04-2015,53,632,60,13,49,183,62,0,2,6,0,2,0,1,0,0,0,1,3,11,0,Germany,São Paulo,433,0,0,Desktop,1,0,Gold,999,48,3,0
1671,1990,Graduation,Together,64303.92,2,0,15-07-2015,27,225,34,207,252,186,407,1,3,3,1,18,0,1,1,1,0,1,3,11,0,Germany,São Paulo,934,0,1,Mobile,0,1,Gold,1311,35,3,0
1672,1943,Master,Divorced,41117.51,1,2,07-12-2014,76,802,86,1,212,183,70,9,8,8,1,6,0,1,0,1,1,0,3,11,1,USA,London,256,1,0,Mobile,1,1,Gold,1354,82,3,1
1673,1940,Graduation,Divorced,55192.49,1,2,22-04-2011,38,382,39,401,113,91,23,6,7,4,7,14,1,1,0,0,0,0,3,11,1,UK,New York,991,0,0,Desktop,0,0,Basic,1049,85,3,1
1674,1947,Graduation,Together,51025.91,1,1,13-03-2013,56,547,86,529,139,57,77,2,8,1,6,2,0,1,0,1,0,0,3,11,1,USA,São Paulo,548,0,0,Mobile,1,1,Silver,1435,78,3,1
1675,1968,PhD,Widow,73075.92,2,1,18-11-2015,63,188,81,34,214,72,445,4,3,3,1,7,1,0,1,0,1,1,3,11,0,UK,London,645,0,0,Mobile,1,0,Gold,1034,57,3,0
1676,1994,Graduation,Married,48119.5,1,0,14-09-2010,91,758,58,761,204,105,12,3,7,9,7,9,0,1,1,1,1,1,3,11,1,India,New York,992,1,0,Mobile,1,0,Basic,1898,31,2,0
1677,1978,Graduation,Single,49773.3,1,0,12-07-2014,29,217,86,81,66,73,265,3,3,0,9,19,1,0,0,1,0,0,3,11,1,India,London,369,0,0,Mobile,1,0,Gold,788,47,1,0
1678,1942,Basic,Single,73679.23,2,1,15-10-2014,85,379,0,792,93,54,192,3,0,5,1,19,1,1,1,1,0,0,3,11,0,Germany,Mumbai,973,0,1,Tablet,1,0,Basic,1510,83,3,1
1679,1971,Graduation,Single,40126.67,0,2,12-05-2010,49,768,43,482,40,28,370,0,3,0,7,15,0,1,0,0,0,0,3,11,0,India,Berlin,861,0,1,Mobile,0,1,Basic,1731,54,2,0
1680,1949,Graduation,Married,62214.84,1,2,15-11-2010,53,175,57,390,194,111,260,4,0,4,2,14,0,1,0,1,1,1,3,11,0,UK,Mumbai,124,0,1,Desktop,0,1,Gold,1187,76,4,1
1681,1949,Graduation,Widow,47020.76,1,1,12-04-2011,22,210,83,485,188,82,353,8,5,6,8,13,1,0,1,1,1,1,3,11,0,Germany,Mumbai,621,1,1,Desktop,1,1,Platinum,1401,76,2,1
1682,1958,Graduation,Divorced,34961.87,0,0,13-03-2012,17,729,53,568,244,117,108,3,1,9,6,9,1,0,0,0,0,1,3,11,0,USA,New York,922,0,0,Desktop,1,1,Basic,1819,67,0,1
1683,1985,Master,Together,50017.41,2,0,04-12-2015,80,342,79,459,176,31,302,4,8,4,5,5,0,0,0,0,1,1,3,11,0,UK,Mumbai,323,0,1,Mobile,1,0,Silver,1389,40,3,0
1684,1973,Master,Widow,60375.58,2,0,23-03-2012,53,487,8,527,176,11,362,2,7,4,7,16,0,0,0,1,1,1,3,11,1,UK,Mumbai,118,0,1,Mobile,0,1,Basic,1571,52,2,0
1685,1999,Graduation,Single,70305.65,2,1,26-10-2011,94,993,24,403,42,151,135,8,5,3,6,6,0,0,1,0,0,1,3,11,0,USA,New York,637,0,0,Desktop,0,0,Gold,1748,26,3,0
1686,1972,Graduation,Married,72120.41,1,1,13-05-2011,27,346,37,132,231,115,50,1,8,5,8,16,0,0,0,0,1,0,3,11,0,Germany,London,532,1,1,Desktop,0,0,Silver,911,53,3,0
1687,1962,Master,Married,45578.54,0,2,02-05-2015,7,322,24,316,144,169,205,1,3,8,6,2,0,1,0,0,0,1,3,11,1,Brazil,São Paulo,806,1,1,Desktop,1,1,Gold,1180,63,3,1
1688,1994,Graduation,Together,35191.26,2,1,01-06-2010,31,493,6,791,57,192,363,0,7,2,9,18,0,0,1,0,1,1,3,11,1,UK,Mumbai,798,0,1,Tablet,1,1,Gold,1902,31,4,0
1689,1967,Graduation,Divorced,45218.92,0,0,11-09-2013,5,486,45,234,200,174,36,1,2,9,9,2,1,0,1,1,0,0,3,11,0,Brazil,São Paulo,344,0,0,Mobile,0,0,Silver,1175,58,0,0
1690,1971,Graduation,Widow,32277.04,2,2,30-01-2013,71,76,79,127,19,114,80,9,8,1,3,10,0,0,1,0,0,0,3,11,1,UK,Mumbai,997,0,0,Desktop,0,1,Silver,495,54,4,0
1691,1989,Master,Widow,46739.21,1,0,29-10-2013,85,934,34,62,53,170,170,1,4,3,2,10,1,0,0,1,1,1,3,11,1,Brazil,São Paulo,853,0,0,Mobile,1,1,Gold,1423,36,1,0
1692,1946,Graduation,Widow,44875.02,2,0,08-10-2010,39,975,94,684,123,41,213,5,5,2,1,8,1,0,1,1,0,0,3,11,1,Germany,New York,549,0,1,Desktop,0,0,Basic,2130,79,2,1
1693,1968,Graduation,Divorced,60912.35,0,2,10-04-2011,50,2,60,427,57,117,184,6,5,9,2,19,0,1,0,0,1,0,3,11,1,Brazil,London,708,1,0,Desktop,1,0,Silver,847,57,2,0
1694,1947,Graduation,Divorced,16910.97,0,0,16-01-2014,46,537,0,343,259,173,299,1,0,4,7,12,0,0,1,0,0,1,3,11,0,India,São Paulo,744,0,0,Mobile,1,0,Basic,1611,78,0,1
1695,1940,Graduation,Divorced,38995.88,0,2,30-09-2010,94,452,19,124,90,12,448,6,4,0,7,1,0,1,0,0,0,1,3,11,0,India,Berlin,867,1,0,Desktop,0,1,Gold,1145,85,2,1
1696,1996,Basic,Together,39117.23,1,0,05-06-2011,69,950,57,79,71,28,176,4,8,6,8,9,0,1,1,0,0,1,3,11,0,India,London,173,1,0,Tablet,0,0,Platinum,1361,29,2,0
1697,1994,Graduation,Married,67806.91,2,0,23-09-2014,67,2,90,622,136,129,294,0,7,6,9,18,1,0,0,0,1,1,3,11,0,UK,Berlin,477,0,0,Mobile,0,1,Silver,1273,31,3,0
1698,1942,Master,Single,33292.33,1,2,20-02-2013,6,823,64,166,212,126,203,3,8,1,9,16,1,1,1,0,1,1,3,11,0,India,Mumbai,634,1,0,Tablet,1,0,Gold,1594,83,3,1
1699,1963,PhD,Divorced,53399.86,1,0,14-04-2010,97,795,36,795,290,184,375,8,0,3,2,15,1,1,1,1,1,1,3,11,0,USA,New York,982,0,0,Tablet,0,0,Silver,2475,62,1,1
1700,1962,Graduation,Married,48078.07,0,0,11-01-2013,26,238,23,379,155,191,29,7,2,9,0,3,0,0,1,0,0,1,3,11,1,Brazil,Mumbai,954,1,0,Desktop,0,0,Basic,1015,63,1,1
1701,1998,Graduation,Divorced,65645.64,0,2,06-02-2013,65,243,4,634,154,39,220,1,1,7,7,4,1,0,0,0,0,1,3,11,1,Brazil,Mumbai,895,0,1,Mobile,1,1,Silver,1294,27,2,0
1702,2000,Graduation,Single,58937.48,1,2,15-01-2014,53,426,10,772,198,138,335,3,6,2,8,7,1,0,1,1,0,0,3,11,0,India,London,743,0,0,Tablet,1,1,Gold,1879,25,3,0
1703,1947,Master,Divorced,51818.66,1,2,20-06-2012,13,541,34,716,177,50,235,5,5,3,8,8,0,1,0,1,1,1,3,11,1,Brazil,Berlin,261,0,1,Mobile,0,1,Silver,1753,78,3,1
1704,1993,Master,Married,41680.0,2,1,14-07-2013,92,342,28,14,172,178,321,0,1,3,5,6,1,0,0,0,0,0,3,11,1,Germany,London,217,0,0,Desktop,1,1,Silver,1055,32,4,0
1705,1996,Graduation,Together,22214.86,0,0,05-07-2012,21,401,22,104,269,132,50,2,3,2,2,8,0,1,1,1,0,0,3,11,1,Germany,New York,231,0,0,Mobile,0,1,Silver,978,29,1,0
1706,1986,Graduation,Single,53706.28,0,2,06-06-2015,68,516,73,560,28,182,334,0,7,2,5,8,0,0,0,1,0,0,3,11,0,India,New York,351,1,0,Desktop,0,1,Basic,1693,39,2,0
1707,1976,Master,Married,57957.35,0,0,05-08-2010,55,853,93,771,109,176,301,8,5,9,7,13,1,1,0,0,0,0,3,11,1,Brazil,Berlin,780,0,1,Desktop,0,1,Silver,2303,49,1,0
1708,1942,Graduation,Widow,26376.99,2,2,22-07-2014,81,620,94,525,156,194,391,6,3,7,6,1,0,1,0,0,0,0,3,11,1,India,Mumbai,625,1,1,Mobile,1,0,Silver,1980,83,4,1
1709,1990,Graduation,Widow,31494.59,2,0,23-10-2011,59,828,23,218,56,181,389,3,5,4,1,18,1,1,0,1,0,0,3,11,0,UK,London,994,0,0,Desktop,1,0,Gold,1695,35,2,0
1710,1972,Basic,Widow,53784.95,0,0,08-08-2015,50,256,77,393,245,81,186,7,4,5,3,7,0,1,0,0,0,1,3,11,1,Brazil,Berlin,407,1,1,Mobile,0,1,Platinum,1238,53,0,0
1711,1967,Graduation,Together,55087.13,0,2,01-11-2011,15,63,74,598,212,93,117,8,0,7,1,4,0,0,0,1,0,1,3,11,1,USA,São Paulo,841,0,1,Tablet,1,1,Silver,1157,58,3,0
1712,1986,Graduation,Divorced,35140.29,1,2,21-07-2015,5,730,64,356,187,148,101,2,4,7,3,10,1,0,0,0,1,1,3,11,0,USA,Mumbai,830,0,0,Tablet,0,1,Basic,1586,39,3,0
1713,1947,Master,Divorced,41389.03,1,1,03-06-2015,0,141,43,731,112,74,260,1,7,6,5,8,1,0,1,1,1,0,3,11,0,Brazil,London,651,0,1,Mobile,1,1,Silver,1361,78,2,1
1714,1973,Graduation,Divorced,22452.67,2,2,28-01-2015,11,296,25,299,50,76,333,6,2,8,9,2,1,1,0,1,0,1,3,11,0,Brazil,Mumbai,345,1,1,Mobile,0,1,Basic,1079,52,4,0
1715,1974,Graduation,Together,70658.96,0,2,27-01-2015,23,765,55,163,9,59,323,2,6,7,6,19,1,1,1,0,0,0,3,11,0,USA,Mumbai,284,1,1,Mobile,1,1,Basic,1374,51,3,0
1716,1971,Graduation,Widow,30501.88,1,2,08-10-2015,74,72,19,442,90,66,110,2,7,5,5,3,1,1,1,1,0,1,3,11,1,Germany,New York,818,0,1,Desktop,0,0,Gold,799,54,3,0
1717,1963,Graduation,Divorced,58133.89,1,1,04-07-2014,42,963,65,671,50,143,386,2,5,9,6,16,0,1,1,0,1,1,3,11,1,USA,New York,593,1,1,Mobile,0,1,Basic,2278,62,2,1
1718,1953,Basic,Together,49475.59,0,0,30-11-2013,33,692,32,364,242,25,287,4,3,2,1,3,1,1,1,0,1,0,3,11,0,Germany,Mumbai,985,0,1,Mobile,1,1,Silver,1642,72,1,1
1719,1971,Graduation,Together,69343.9,0,1,08-07-2012,92,728,46,64,175,3,215,7,9,6,4,15,1,0,0,1,1,1,3,11,1,Germany,Berlin,699,0,0,Desktop,0,1,Platinum,1231,54,2,0
1720,1995,Master,Married,38116.19,1,0,23-08-2013,95,414,44,703,56,100,114,0,9,2,7,9,1,1,0,1,1,1,3,11,1,India,São Paulo,315,0,0,Desktop,0,1,Silver,1431,30,2,0
1721,1985,Basic,Divorced,50918.79,0,2,14-10-2015,56,121,44,515,235,89,317,5,0,0,1,10,0,1,1,1,1,1,3,11,0,Germany,London,581,0,1,Mobile,0,1,Basic,1321,40,2,0
1722,1982,Basic,Widow,24523.6,0,2,23-11-2013,20,314,80,637,227,101,471,6,9,0,4,6,1,0,0,0,0,0,3,11,1,India,Berlin,321,0,0,Desktop,0,0,Basic,1830,43,2,0
1723,1955,Basic,Single,20922.1,2,2,16-02-2011,39,735,69,768,214,142,285,0,0,7,0,0,0,0,0,0,1,0,3,11,1,USA,Berlin,976,0,0,Desktop,0,0,Basic,2213,70,4,1
1724,1943,Graduation,Together,58945.0,1,1,25-10-2010,32,449,11,123,11,148,304,6,8,6,1,1,0,1,1,1,1,0,3,11,1,UK,London,583,0,1,Desktop,1,0,Basic,1046,82,3,1
1725,1991,Master,Married,23224.61,1,1,17-03-2013,32,751,78,209,289,187,139,1,6,5,6,0,1,1,1,1,1,0,3,11,1,Brazil,London,621,0,0,Desktop,1,0,Platinum,1653,34,3,0
1726,1976,Basic,Single,46576.74,2,2,07-08-2015,27,804,55,76,181,40,88,0,0,8,7,1,1,0,0,1,1,1,3,11,0,UK,Berlin,946,0,0,Mobile,1,1,Silver,1244,49,4,0
1727,1993,PhD,Together,65169.43,2,1,05-05-2013,99,755,66,728,276,76,433,9,7,3,5,16,1,0,0,0,1,1,3,11,1,USA,New York,437,0,0,Mobile,0,0,Silver,2334,32,4,0
1728,1960,Basic,Married,61200.27,1,2,24-01-2012,64,561,21,532,262,165,465,3,1,2,8,8,1,1,1,0,0,1,3,11,1,Germany,São Paulo,535,1,1,Desktop,0,0,Silver,2006,65,4,1
1729,1953,Master,Divorced,40031.22,1,1,26-01-2014,75,193,37,680,275,57,401,1,4,5,2,3,1,1,1,0,0,0,3,11,0,USA,Mumbai,261,1,0,Tablet,1,0,Silver,1643,72,2,1
1730,1970,Graduation,Married,26172.45,0,2,15-09-2010,45,525,84,296,10,17,92,8,5,0,3,15,0,1,0,0,0,1,3,11,0,UK,Mumbai,832,1,0,Desktop,1,0,Silver,1024,55,3,0
1731,1994,Graduation,Together,57642.42,0,1,31-05-2010,32,398,98,9,261,47,302,7,9,5,2,15,1,1,1,1,0,0,3,11,0,UK,Berlin,621,0,0,Mobile,1,0,Silver,1115,31,2,0
1732,1987,Graduation,Divorced,70133.85,1,0,26-06-2012,68,280,42,116,241,63,62,3,6,5,4,10,0,1,1,0,0,1,3,11,0,India,New York,773,1,0,Mobile,0,1,Silver,804,38,1,0
1733,1957,Graduation,Widow,40066.43,0,2,24-12-2013,65,457,90,482,134,47,427,6,6,2,9,11,1,0,0,0,1,1,3,11,0,USA,London,619,0,1,Desktop,0,0,Basic,1637,68,2,1
1734,1946,Master,Married,37950.31,0,1,06-11-2013,35,347,5,196,44,74,404,7,0,6,0,1,1,0,1,0,1,1,3,11,0,USA,São Paulo,556,1,0,Mobile,0,0,Silver,1070,79,2,1
1735,1949,Master,Single,42126.47,0,1,11-12-2013,87,751,10,683,29,89,431,8,4,0,3,15,1,0,0,0,1,1,3,11,1,India,London,803,1,0,Mobile,1,0,Basic,1993,76,1,1
1736,1946,Graduation,Divorced,58574.13,2,2,22-03-2013,53,519,16,186,27,104,321,4,7,9,9,16,1,1,1,1,0,1,3,11,1,India,Mumbai,544,1,0,Mobile,1,0,Platinum,1173,79,4,1
1737,1972,Basic,Divorced,68427.76,1,1,15-01-2014,49,697,99,677,226,64,287,3,4,1,8,18,0,0,1,0,1,1,3,11,0,UK,Mumbai,351,0,0,Mobile,0,1,Basic,2050,53,2,0
1738,1962,Basic,Widow,31405.9,1,0,15-04-2015,50,377,94,229,55,192,349,7,3,6,6,8,1,0,0,0,1,1,3,11,1,UK,Berlin,170,0,1,Mobile,0,1,Silver,1296,63,1,1
1739,1960,Master,Married,27525.77,1,0,11-09-2015,51,759,12,279,128,51,172,2,7,0,6,6,1,1,0,0,1,0,3,11,0,USA,Mumbai,718,0,1,Desktop,1,0,Basic,1401,65,2,1
1740,1958,Graduation,Single,85099.94,0,1,09-10-2015,20,439,47,663,27,175,178,1,3,5,6,1,1,1,1,1,1,1,3,11,1,Germany,London,678,0,0,Desktop,0,0,Platinum,1529,67,1,1
1741,1987,Graduation,Widow,47340.16,0,2,07-11-2014,29,500,92,231,182,134,52,2,3,2,9,17,1,1,1,0,0,0,3,11,0,USA,São Paulo,633,1,1,Desktop,1,0,Basic,1191,38,2,0
1742,2000,Graduation,Married,53793.39,2,1,03-12-2015,14,909,37,786,97,189,110,5,8,8,3,11,1,1,0,0,1,0,3,11,1,Brazil,Mumbai,985,0,1,Tablet,1,1,Gold,2128,25,4,0
1743,1958,Master,Single,39621.04,2,1,27-12-2012,8,83,83,115,87,141,251,7,2,9,0,17,1,1,0,1,0,1,3,11,0,UK,New York,426,1,1,Desktop,1,1,Basic,760,67,3,1
1744,1975,Graduation,Single,57349.43,1,0,31-05-2013,31,41,37,426,286,104,376,2,8,7,5,13,1,1,1,1,0,1,3,11,0,Brazil,Mumbai,285,0,0,Desktop,0,0,Platinum,1270,50,1,0
1745,1968,Master,Together,64400.91,2,1,11-11-2013,71,268,48,586,28,145,155,9,6,7,5,14,0,1,0,1,1,0,3,11,0,Brazil,Berlin,560,0,0,Mobile,0,1,Gold,1230,57,4,0
1746,1999,Master,Single,54496.94,2,2,29-09-2012,22,530,98,598,283,140,344,1,9,3,5,0,0,1,0,0,0,0,3,11,1,India,São Paulo,898,1,0,Desktop,0,0,Silver,1993,26,4,0
1747,1957,Graduation,Married,76112.87,0,0,26-08-2013,26,33,64,590,191,99,486,7,4,1,5,16,0,1,1,0,1,0,3,11,0,Germany,Mumbai,677,1,1,Mobile,0,1,Silver,1463,68,1,1
1748,1941,Graduation,Widow,45098.83,1,1,23-04-2012,41,473,49,596,153,144,317,9,0,9,4,7,0,1,0,0,1,1,3,11,1,UK,São Paulo,799,1,1,Desktop,1,0,Silver,1732,84,2,1
1749,1940,Master,Widow,46056.76,1,2,21-07-2014,7,868,12,99,235,118,28,4,3,7,6,18,0,0,1,1,0,1,3,11,0,India,London,445,0,0,Mobile,1,1,Gold,1360,85,3,1
1750,1986,Graduation,Together,53471.1,2,0,01-11-2011,92,173,90,638,10,164,444,7,5,8,2,17,1,1,1,0,0,0,3,11,0,USA,London,989,0,1,Mobile,0,0,Basic,1519,39,3,0
1751,1944,PhD,Married,56974.42,0,2,27-05-2012,10,727,2,543,143,176,123,3,0,4,3,18,0,1,0,1,0,0,3,11,1,Germany,São Paulo,220,1,1,Mobile,1,0,Silver,1714,81,3,1
1752,1959,Basic,Single,53419.21,2,2,23-08-2011,20,372,83,777,284,137,391,5,4,0,5,13,0,0,1,0,0,1,3,11,1,UK,Mumbai,712,0,0,Desktop,0,1,Silver,2044,66,4,1
1753,1950,Basic,Together,30733.77,2,2,28-06-2015,43,822,27,612,284,79,173,5,8,8,4,11,1,1,0,0,0,0,3,11,0,India,Mumbai,320,1,0,Mobile,1,0,Silver,1997,75,5,1
1754,1981,PhD,Divorced,54687.73,1,1,09-05-2014,38,980,69,799,95,22,30,0,5,4,7,16,0,1,1,0,0,0,3,11,1,Germany,London,892,0,1,Mobile,1,0,Gold,1995,44,2,0
1755,1941,Graduation,Married,44387.4,0,0,11-04-2014,93,959,45,432,266,142,496,4,3,4,7,16,1,1,1,1,1,1,3,11,0,UK,Mumbai,111,0,0,Mobile,1,1,Silver,2340,84,1,1
1756,1942,Graduation,Together,41285.34,2,1,13-09-2013,32,505,45,83,172,70,321,1,9,9,9,19,1,1,1,0,0,0,3,11,1,UK,London,670,1,0,Desktop,1,0,Silver,1196,83,4,1
1757,1962,Master,Widow,50487.23,2,0,16-01-2013,66,184,8,294,199,162,317,1,6,7,1,13,0,1,1,1,1,0,3,11,1,Germany,Mumbai,938,0,1,Desktop,1,0,Platinum,1164,63,2,1
1758,1994,Graduation,Together,35577.16,0,2,25-11-2015,54,983,61,494,176,78,273,7,3,3,0,5,0,1,0,1,1,0,3,11,1,UK,São Paulo,507,0,1,Desktop,0,0,Platinum,2065,31,3,0
1759,1951,Graduation,Divorced,32969.13,2,2,25-08-2010,12,199,44,178,120,185,438,1,2,2,6,19,1,1,1,1,0,0,3,11,0,USA,New York,253,0,1,Desktop,0,0,Basic,1164,74,4,1
1760,1959,Basic,Married,10767.97,1,1,28-08-2013,35,959,32,655,203,170,84,0,2,2,5,18,0,0,1,1,0,0,3,11,0,Brazil,Mumbai,783,0,0,Desktop,1,1,Basic,2103,66,3,1
1761,1944,Master,Together,76208.56,2,2,23-07-2010,86,608,3,294,159,151,420,7,8,4,3,16,0,1,1,1,1,1,3,11,0,India,London,397,1,0,Mobile,0,0,Silver,1635,81,5,1
1762,1976,Master,Single,58335.97,1,2,04-08-2011,25,132,12,315,186,38,485,4,7,4,1,17,0,0,0,1,0,0,3,11,0,UK,New York,649,0,1,Desktop,0,0,Silver,1168,49,3,0
1763,1977,Basic,Married,48248.54,1,2,07-06-2015,73,984,51,739,203,58,85,9,4,1,8,12,0,0,1,1,0,1,3,11,0,UK,London,875,0,1,Mobile,0,0,Basic,2120,48,4,0
1764,1969,Master,Together,39991.65,1,0,13-05-2012,37,42,37,703,242,32,157,1,2,2,6,6,1,0,1,0,0,0,3,11,0,India,Berlin,210,0,0,Mobile,0,0,Basic,1213,56,2,0
1765,1948,Master,Together,6859.52,1,0,20-08-2014,99,103,64,687,191,33,338,7,9,0,1,1,0,1,1,0,1,0,3,11,0,India,London,449,1,1,Mobile,0,1,Gold,1416,77,2,1
1766,1973,Graduation,Married,39072.07,1,1,22-05-2012,22,16,45,537,215,22,276,1,7,0,4,0,0,0,0,0,1,0,3,11,0,Brazil,London,754,0,0,Desktop,1,1,Basic,1111,52,3,0
1767,1992,Graduation,Widow,60738.0,1,0,21-06-2011,7,88,88,50,83,55,333,8,3,8,3,3,0,0,0,1,1,1,3,11,1,USA,São Paulo,498,1,0,Mobile,1,1,Basic,697,33,1,0
1768,1983,Graduation,Single,64132.61,2,2,25-08-2012,13,489,0,323,233,44,140,0,2,6,7,6,0,0,0,1,0,0,3,11,0,USA,Berlin,858,1,1,Mobile,0,1,Basic,1229,42,4,0
1769,1974,Graduation,Married,59634.38,0,2,06-09-2015,23,685,31,613,6,95,98,2,4,7,9,18,1,1,1,1,1,1,3,11,0,Brazil,Mumbai,857,0,1,Mobile,0,1,Silver,1528,51,3,0
1770,1991,Master,Single,52375.88,2,2,18-06-2011,81,160,48,621,114,148,274,7,8,4,3,16,0,1,0,1,1,0,3,11,1,Brazil,Mumbai,504,0,1,Mobile,1,0,Platinum,1365,34,4,0
1771,1997,Master,Single,69558.11,0,1,24-08-2012,39,836,18,153,5,191,3,8,5,9,2,11,1,1,0,0,0,0,3,11,0,USA,Mumbai,522,1,0,Desktop,1,0,Silver,1206,28,1,0
1772,1961,Graduation,Married,45071.94,2,2,10-01-2012,24,782,80,531,210,129,237,0,6,5,7,19,0,0,0,1,0,1,3,11,0,Brazil,São Paulo,265,0,1,Desktop,0,0,Basic,1969,64,5,1
1773,1983,Graduation,Together,66277.83,0,2,13-01-2015,83,553,51,204,51,171,148,2,9,0,4,15,0,1,0,0,0,0,3,11,1,India,Berlin,481,0,0,Tablet,1,1,Platinum,1178,42,3,0
1774,1963,Basic,Widow,44231.26,2,1,29-03-2015,24,910,38,70,145,8,151,8,5,0,5,1,1,1,0,1,1,1,3,11,0,Germany,London,180,0,1,Desktop,1,1,Gold,1322,62,3,1
1775,1956,Basic,Single,36782.88,1,0,07-11-2010,16,960,61,151,267,83,105,1,2,9,1,6,1,1,0,1,0,0,3,11,1,Brazil,New York,566,0,1,Mobile,1,1,Basic,1627,69,1,1
1776,1949,Graduation,Single,34914.31,0,0,30-01-2015,3,702,40,578,234,168,44,4,2,4,5,13,0,1,1,0,1,0,3,11,1,Germany,Mumbai,110,1,1,Tablet,0,0,Basic,1766,76,0,1
1777,1969,Basic,Together,34032.55,2,0,09-01-2011,84,55,75,194,110,78,268,1,1,5,7,18,0,0,0,0,1,0,3,11,0,Germany,Berlin,441,0,1,Desktop,1,1,Silver,780,56,3,0
1778,1995,Graduation,Married,59886.02,1,1,08-08-2010,83,682,19,501,164,167,405,5,9,1,1,12,0,1,1,0,0,1,3,11,1,Brazil,São Paulo,750,1,1,Mobile,0,1,Gold,1938,30,3,0
1779,1998,Graduation,Widow,38858.82,2,1,09-02-2014,80,593,21,15,265,57,470,1,0,5,1,0,1,0,1,1,1,1,3,11,1,USA,Mumbai,293,1,0,Desktop,1,1,Silver,1421,27,3,0
1780,1985,Master,Single,34504.57,0,2,04-06-2011,98,965,30,222,20,78,48,9,8,9,4,9,0,0,1,1,0,0,3,11,1,USA,New York,324,0,1,Desktop,1,0,Basic,1363,40,2,0
1781,1962,Graduation,Single,60706.03,2,2,29-12-2010,40,801,97,672,140,121,47,4,1,8,3,10,1,0,1,0,0,0,3,11,0,India,São Paulo,205,0,1,Mobile,1,0,Silver,1878,63,4,1
1782,1971,Graduation,Married,54919.56,2,1,16-01-2014,59,193,86,205,253,150,272,5,3,4,3,4,1,0,0,1,0,1,3,11,1,India,Mumbai,414,1,0,Tablet,0,1,Gold,1159,54,4,0
1783,1956,Graduation,Together,64438.88,1,1,16-09-2011,86,464,55,504,65,68,403,8,2,0,4,8,1,0,1,1,1,1,3,11,0,UK,São Paulo,167,1,1,Tablet,0,0,Gold,1559,69,3,1
1784,1989,Basic,Divorced,57688.99,1,2,06-07-2015,84,885,18,689,145,33,159,7,3,1,6,0,0,1,1,0,0,0,3,11,0,Germany,New York,942,1,0,Mobile,0,1,Gold,1929,36,3,0
1785,1990,Basic,Together,38703.33,1,2,07-05-2015,42,68,65,371,290,151,231,7,3,0,1,17,1,1,1,1,0,0,3,11,1,Brazil,Berlin,256,0,0,Tablet,1,0,Silver,1176,35,4,0
1786,1956,Graduation,Single,51141.54,0,2,26-10-2014,53,19,65,600,97,153,177,7,9,9,2,17,0,1,1,1,0,0,3,11,1,Germany,London,330,1,0,Desktop,1,0,Basic,1111,69,2,1
1787,1953,Master,Single,51876.99,1,0,01-08-2010,51,653,37,374,232,71,104,7,4,5,3,9,1,1,0,0,0,1,3,11,1,Germany,London,485,0,1,Desktop,0,0,Gold,1471,72,1,1
1788,1948,Basic,Widow,36212.62,0,0,01-08-2014,20,203,38,114,100,7,125,0,0,4,5,5,0,0,1,0,1,0,3,11,1,Brazil,Berlin,439,1,1,Desktop,0,1,Basic,587,77,0,1
1789,1979,Master,Together,33430.63,1,2,23-05-2012,23,835,75,385,280,105,189,7,6,1,3,9,0,0,0,1,1,0,3,11,1,Brazil,Berlin,927,1,1,Desktop,1,0,Platinum,1869,46,4,0
1790,1941,PhD,Divorced,39789.18,1,1,13-03-2013,36,296,27,570,151,119,398,0,5,0,9,14,1,0,1,1,1,0,3,11,0,Brazil,London,577,0,0,Mobile,1,0,Silver,1561,84,2,1
